partei_id;wahlkreis_id;jahr;anzahl
6;156;2021;6247
10;156;2021;2951
9;156;2021;2104
8;156;2021;4157
12;156;2021;542
13;156;2021;251
14;156;2021;71
18;156;2021;69
28;156;2021;2296
29;156;2021;256
31;156;2021;273
21;156;2021;96
24;156;2021;171
38;156;2021;330
40;156;2021;320
3;157;2021;49123
1;157;2021;27630
5;157;2021;11327
2;157;2021;25441
4;157;2021;15039
6;157;2021;7358
10;157;2021;3259
9;157;2021;1428
8;157;2021;3645
12;157;2021;540
13;157;2021;177
14;157;2021;97
18;157;2021;106
28;157;2021;2583
29;157;2021;456
31;157;2021;305
21;157;2021;92
24;157;2021;185
38;157;2021;331
40;157;2021;338
3;158;2021;48580
1;158;2021;26028
5;158;2021;11653
2;158;2021;23545
4;158;2021;17814
6;158;2021;8023
10;158;2021;2864
9;158;2021;1276
8;158;2021;5039
12;158;2021;618
13;158;2021;396
14;158;2021;82
18;158;2021;66
28;158;2021;2945
29;158;2021;223
31;158;2021;283
21;158;2021;85
24;158;2021;247
38;158;2021;373
40;158;2021;450
3;159;2021;32122
1;159;2021;27710
5;159;2021;18910
2;159;2021;34125
4;159;2021;21989
6;159;2021;27369
10;159;2021;3014
9;159;2021;2568
8;159;2021;2967
12;159;2021;1313
13;159;2021;760
14;159;2021;177
18;159;2021;130
28;159;2021;2645
29;159;2021;359
31;159;2021;150
21;159;2021;106
24;159;2021;495
38;159;2021;769
40;159;2021;928
3;160;2021;36003
1;160;2021;26037
5;160;2021;20913
2;160;2021;30620
4;160;2021;22884
6;160;2021;31265
10;160;2021;3271
9;160;2021;3252
8;160;2021;3464
12;160;2021;1709
13;160;2021;641
14;160;2021;226
18;160;2021;150
28;160;2021;3661
29;160;2021;256
31;160;2021;188
21;160;2021;128
24;160;2021;424
38;160;2021;607
40;160;2021;900
23;160;2021;0
3;161;2021;43821
1;161;2021;25603
5;161;2021;11687
2;161;2021;27000
4;161;2021;16897
6;161;2021;6822
10;161;2021;2860
9;161;2021;1366
8;161;2021;3206
12;161;2021;514
13;161;2021;549
14;161;2021;120
18;161;2021;86
28;161;2021;2446
29;161;2021;281
31;161;2021;257
21;161;2021;116
24;161;2021;246
38;161;2021;292
40;161;2021;336
3;162;2021;30089
1;162;2021;20713
5;162;2021;15008
2;162;2021;32616
4;162;2021;15781
6;162;2021;12680
10;162;2021;2620
9;162;2021;2280
8;162;2021;1997
12;162;2021;440
13;162;2021;359
14;162;2021;320
18;162;2021;90
28;162;2021;2097
29;162;2021;378
31;162;2021;164
21;162;2021;133
24;162;2021;296
38;162;2021;311
40;162;2021;346
3;163;2021;37181
1;163;2021;24662
5;163;2021;11166
2;163;2021;27518
4;163;2021;15117
6;163;2021;6138
10;163;2021;2527
9;163;2021;1664
8;163;2021;4477
12;163;2021;362
13;163;2021;381
14;163;2021;139
18;163;2021;52
28;163;2021;1816
29;163;2021;708
31;163;2021;266
21;163;2021;88
24;163;2021;171
38;163;2021;266
40;163;2021;160
3;164;2021;48794
1;164;2021;31340
5;164;2021;12078
2;164;2021;28848
4;164;2021;16210
6;164;2021;5194
10;164;2021;2966
9;164;2021;1650
8;164;2021;5079
12;164;2021;397
13;164;2021;256
14;164;2021;166
18;164;2021;58
28;164;2021;1958
29;164;2021;1940
31;164;2021;291
21;164;2021;102
24;164;2021;150
38;164;2021;323
40;164;2021;248
3;165;2021;36601
1;165;2021;27024
5;165;2021;13629
2;165;2021;30718
4;165;2021;15431
6;165;2021;7134
10;165;2021;3093
9;165;2021;1483
8;165;2021;4004
12;165;2021;463
13;165;2021;310
14;165;2021;104
18;165;2021;92
28;165;2021;2720
29;165;2021;679
31;165;2021;418
21;165;2021;96
24;165;2021;133
38;165;2021;244
40;165;2021;191
3;166;2021;34112
1;166;2021;26782
5;166;2021;12058
2;166;2021;30436
4;166;2021;13708
6;166;2021;6263
10;166;2021;3181
9;166;2021;1676
8;166;2021;2155
12;166;2021;340
13;166;2021;364
14;166;2021;82
18;166;2021;73
28;166;2021;2048
29;166;2021;779
31;166;2021;459
21;166;2021;88
24;166;2021;157
38;166;2021;248
40;166;2021;191
1;167;2021;30392
2;167;2021;49064
3;167;2021;12899
4;167;2021;15288
6;167;2021;14775
5;167;2021;4441
10;167;2021;1946
9;167;2021;964
8;167;2021;2791
12;167;2021;452
13;167;2021;106
14;167;2021;83
18;167;2021;40
21;167;2021;27
28;167;2021;1528
29;167;2021;114
32;167;2021;41
24;167;2021;87
38;167;2021;374
40;167;2021;223
1;168;2021;28183
2;168;2021;51812
3;168;2021;12141
4;168;2021;16448
6;168;2021;30348
5;168;2021;10518
10;168;2021;2346
9;168;2021;1673
8;168;2021;1824
12;168;2021;694
13;168;2021;175
14;168;2021;156
18;168;2021;133
21;168;2021;89
28;168;2021;1854
29;168;2021;217
32;168;2021;48
24;168;2021;180
38;168;2021;1159
40;168;2021;442
1;169;2021;27867
2;169;2021;48579
3;169;2021;14899
4;169;2021;12807
6;169;2021;11595
5;169;2021;4524
10;169;2021;1776
9;169;2021;988
8;169;2021;2734
12;169;2021;343
13;169;2021;121
14;169;2021;71
18;169;2021;35
21;169;2021;24
28;169;2021;1344
29;169;2021;204
32;169;2021;90
24;169;2021;81
38;169;2021;198
40;169;2021;313
1;170;2021;29913
2;170;2021;50100
3;170;2021;15047
4;170;2021;15422
6;170;2021;14089
5;170;2021;4411
10;170;2021;1996
9;170;2021;1209
8;170;2021;3440
12;170;2021;504
13;170;2021;126
14;170;2021;73
18;170;2021;15
21;170;2021;43
28;170;2021;1396
29;170;2021;233
32;170;2021;48
24;170;2021;92
38;170;2021;270
40;170;2021;215
1;171;2021;31042
2;171;2021;42098
3;171;2021;12558
4;171;2021;14789
6;171;2021;22347
5;171;2021;8089
10;171;2021;1863
9;171;2021;1178
8;171;2021;1767
12;171;2021;453
13;171;2021;291
14;171;2021;115
18;171;2021;23
21;171;2021;61
28;171;2021;1828
29;171;2021;275
32;171;2021;43
24;171;2021;133
38;171;2021;497
40;171;2021;434
1;172;2021;37725
2;172;2021;44546
3;172;2021;17513
4;172;2021;17327
6;172;2021;16957
5;172;2021;5102
10;172;2021;2240
9;172;2021;1636
8;172;2021;3051
12;172;2021;449
13;172;2021;238
14;172;2021;118
18;172;2021;17
21;172;2021;74
28;172;2021;1946
29;172;2021;524
32;172;2021;39
24;172;2021;119
38;172;2021;720
40;172;2021;399
1;173;2021;36201
2;173;2021;44046
3;173;2021;14836
4;173;2021;17106
6;173;2021;26109
5;173;2021;8028
10;173;2021;2301
9;173;2021;1818
8;173;2021;3697
12;173;2021;555
13;173;2021;251
14;173;2021;177
18;173;2021;34
21;173;2021;117
28;173;2021;1892
29;173;2021;251
32;173;2021;50
24;173;2021;211
38;173;2021;632
40;173;2021;898
1;174;2021;50312
2;174;2021;36343
3;174;2021;21443
4;174;2021;20528
6;174;2021;16324
5;174;2021;4447
10;174;2021;2007
9;174;2021;1326
8;174;2021;3136
12;174;2021;442
13;174;2021;189
14;174;2021;151
18;174;2021;20
21;174;2021;28
28;174;2021;2458
29;174;2021;468
32;174;2021;71
24;174;2021;130
38;174;2021;399
40;174;2021;961
1;175;2021;32685
2;175;2021;36943
3;175;2021;17079
4;175;2021;17046
6;175;2021;15009
5;175;2021;4308
10;175;2021;2579
9;175;2021;1255
8;175;2021;3435
12;175;2021;584
13;175;2021;137
14;175;2021;116
18;175;2021;25
21;175;2021;37
28;175;2021;1873
29;175;2021;146
32;175;2021;60
24;175;2021;124
38;175;2021;356
40;175;2021;452
1;176;2021;37331
2;176;2021;35171
3;176;2021;11156
4;176;2021;21996
6;176;2021;22486
5;176;2021;4441
10;176;2021;2026
9;176;2021;1053
8;176;2021;2246
12;176;2021;739
13;176;2021;127
14;176;2021;128
18;176;2021;12
21;176;2021;32
28;176;2021;1880
29;176;2021;113
32;176;2021;68
24;176;2021;148
38;176;2021;533
40;176;2021;594
1;177;2021;32419
2;177;2021;35909
3;177;2021;11680
4;177;2021;19043
6;177;2021;21917
5;177;2021;4905
10;177;2021;2255
9;177;2021;1153
8;177;2021;2812
12;177;2021;771
13;177;2021;145
14;177;2021;162
18;177;2021;22
21;177;2021;29
28;177;2021;1915
29;177;2021;114
32;177;2021;50
24;177;2021;139
38;177;2021;637
40;177;2021;559
1;178;2021;44413
2;178;2021;43708
3;178;2021;14523
4;178;2021;23745
6;178;2021;25328
5;178;2021;5395
10;178;2021;2772
9;178;2021;1357
8;178;2021;3466
12;178;2021;661
13;178;2021;159
14;178;2021;178
18;178;2021;24
21;178;2021;36
28;178;2021;2386
29;178;2021;220
32;178;2021;54
24;178;2021;186
38;178;2021;546
40;178;2021;830
1;179;2021;28523
2;179;2021;33546
3;179;2021;9588
4;179;2021;18947
6;179;2021;26818
5;179;2021;7128
10;179;2021;1651
9;179;2021;1049
8;179;2021;1411
12;179;2021;525
13;179;2021;139
14;179;2021;135
18;179;2021;34
21;179;2021;35
28;179;2021;1911
29;179;2021;112
32;179;2021;34
24;179;2021;252
38;179;2021;1367
40;179;2021;1324
23;179;2021;0
1;180;2021;29223
2;180;2021;35739
3;180;2021;13257
4;180;2021;17158
6;180;2021;18258
5;180;2021;4948
10;180;2021;2504
9;180;2021;1186
8;180;2021;2180
12;180;2021;555
13;180;2021;150
14;180;2021;140
18;180;2021;32
21;180;2021;53
28;180;2021;1549
29;180;2021;85
32;180;2021;49
24;180;2021;177
38;180;2021;1349
40;180;2021;535
1;181;2021;42260
2;181;2021;34468
3;181;2021;10427
4;181;2021;26335
6;181;2021;26771
5;181;2021;4708
10;181;2021;2042
9;181;2021;1253
8;181;2021;2471
12;181;2021;510
13;181;2021;163
14;181;2021;135
18;181;2021;31
21;181;2021;19
28;181;2021;1871
29;181;2021;93
32;181;2021;56
24;181;2021;154
38;181;2021;1143
40;181;2021;1012
1;182;2021;25915
2;182;2021;32499
3;182;2021;7846
4;182;2021;21361
6;182;2021;33821
5;182;2021;10384
10;182;2021;1716
9;182;2021;1389
8;182;2021;1184
12;182;2021;645
13;182;2021;118
14;182;2021;168
18;182;2021;72
21;182;2021;97
28;182;2021;1597
29;182;2021;133
32;182;2021;35
24;182;2021;210
38;182;2021;2496
40;182;2021;1734
1;183;2021;31660
2;183;2021;38777
3;183;2021;8188
4;183;2021;25530
6;183;2021;44370
5;183;2021;11901
10;183;2021;1754
9;183;2021;1565
8;183;2021;1512
12;183;2021;686
13;183;2021;128
14;183;2021;201
18;183;2021;48
21;183;2021;87
28;183;2021;1923
29;183;2021;134
32;183;2021;36
24;183;2021;190
38;183;2021;1965
40;183;2021;2674
1;184;2021;27301
2;184;2021;37973
3;184;2021;11246
4;184;2021;14999
6;184;2021;18928
5;184;2021;5394
10;184;2021;2163
9;184;2021;1387
8;184;2021;2478
12;184;2021;545
13;184;2021;137
14;184;2021;141
18;184;2021;81
21;184;2021;92
28;184;2021;1462
29;184;2021;157
32;184;2021;56
24;184;2021;175
38;184;2021;1998
40;184;2021;469
1;185;2021;35754
2;185;2021;38799
3;185;2021;12098
4;185;2021;20625
6;185;2021;27062
5;185;2021;7787
10;185;2021;2242
9;185;2021;1380
8;185;2021;2336
12;185;2021;849
13;185;2021;128
14;185;2021;183
18;185;2021;26
21;185;2021;64
28;185;2021;2178
29;185;2021;96
32;185;2021;47
24;185;2021;163
38;185;2021;2429
40;185;2021;1178
1;186;2021;34472
2;186;2021;49273
3;186;2021;12194
4;186;2021;22256
6;186;2021;41948
5;186;2021;10764
10;186;2021;2626
9;186;2021;1984
8;186;2021;2139
12;186;2021;846
13;186;2021;302
14;186;2021;165
18;186;2021;107
21;186;2021;86
28;186;2021;2679
29;186;2021;351
32;186;2021;63
24;186;2021;292
38;186;2021;1450
40;186;2021;2583
1;187;2021;42857
2;187;2021;49518
3;187;2021;15983
4;187;2021;22433
6;187;2021;24694
5;187;2021;6333
10;187;2021;3213
9;187;2021;1545
8;187;2021;3322
12;187;2021;727
13;187;2021;202
14;187;2021;187
18;187;2021;57
21;187;2021;131
28;187;2021;3171
29;187;2021;196
32;187;2021;65
24;187;2021;155
38;187;2021;846
40;187;2021;948
1;188;2021;37064
2;188;2021;41124
3;188;2021;14377
4;188;2021;20432
6;188;2021;21457
5;188;2021;4629
10;188;2021;3029
9;188;2021;1221
8;188;2021;2723
12;188;2021;617
13;188;2021;151
14;188;2021;145
18;188;2021;18
21;188;2021;33
28;188;2021;2465
29;188;2021;176
32;188;2021;63
24;188;2021;153
38;188;2021;533
40;188;2021;491
39;188;2021;0
1;189;2021;33662
3;189;2021;34296
5;189;2021;15166
2;189;2021;37282
4;189;2021;13695
6;189;2021;7176
8;189;2021;2826
9;189;2021;1668
13;189;2021;478
12;189;2021;483
14;189;2021;80
18;189;2021;255
28;189;2021;1975
20;189;2021;356
24;189;2021;117
10;189;2021;2049
38;189;2021;210
40;189;2021;278
1;190;2021;28249
3;190;2021;37737
5;190;2021;15872
2;190;2021;38363
4;190;2021;13258
6;190;2021;7469
8;190;2021;3882
9;190;2021;1649
13;190;2021;307
12;190;2021;558
14;190;2021;91
18;190;2021;298
28;190;2021;2563
20;190;2021;380
24;190;2021;129
10;190;2021;2226
38;190;2021;227
40;190;2021;339
1;191;2021;23869
3;191;2021;30263
5;191;2021;19505
2;191;2021;34195
4;191;2021;14070
6;191;2021;16709
8;191;2021;3712
9;191;2021;2143
13;191;2021;217
12;191;2021;859
14;191;2021;140
18;191;2021;271
28;191;2021;2349
20;191;2021;318
24;191;2021;238
10;191;2021;2108
38;191;2021;342
40;191;2021;723
1;192;2021;21820
3;192;2021;36522
5;192;2021;15454
2;192;2021;33437
4;192;2021;12126
6;192;2021;8100
8;192;2021;3810
9;192;2021;1791
13;192;2021;162
12;192;2021;759
14;192;2021;133
18;192;2021;235
28;192;2021;2351
20;192;2021;405
24;192;2021;173
10;192;2021;2168
38;192;2021;297
40;192;2021;468
45;192;2021;0
47;192;2021;0
1;193;2021;23580
3;193;2021;26803
5;193;2021;23055
2;193;2021;39378
4;193;2021;15504
6;193;2021;21831
8;193;2021;2162
9;193;2021;2650
13;193;2021;298
12;193;2021;1203
14;193;2021;196
18;193;2021;345
28;193;2021;3048
20;193;2021;438
24;193;2021;236
10;193;2021;2777
38;193;2021;465
40;193;2021;737
1;194;2021;27303
3;194;2021;46659
5;194;2021;18666
2;194;2021;36326
4;194;2021;16212
6;194;2021;7331
8;194;2021;2433
9;194;2021;1970
13;194;2021;154
12;194;2021;706
14;194;2021;147
18;194;2021;475
28;194;2021;2727
20;194;2021;594
24;194;2021;176
10;194;2021;2903
38;194;2021;355
40;194;2021;369
1;195;2021;27008
3;195;2021;46381
5;195;2021;18489
2;195;2021;35019
4;195;2021;15428
6;195;2021;7383
8;195;2021;4079
9;195;2021;2283
13;195;2021;293
12;195;2021;645
14;195;2021;145
18;195;2021;338
28;195;2021;2668
20;195;2021;493
24;195;2021;152
10;195;2021;2510
38;195;2021;374
40;195;2021;388
1;196;2021;27923
3;196;2021;44572
5;196;2021;18486
2;196;2021;42446
4;196;2021;13990
6;196;2021;7221
8;196;2021;4247
9;196;2021;1859
13;196;2021;547
12;196;2021;1078
14;196;2021;120
18;196;2021;353
28;196;2021;2508
20;196;2021;416
24;196;2021;136
10;196;2021;2232
38;196;2021;231
40;196;2021;264
1;197;2021;48338
2;197;2021;54018
3;197;2021;17504
4;197;2021;20751
6;197;2021;18930
5;197;2021;5417
8;197;2021;5860
9;197;2021;1746
12;197;2021;701
13;197;2021;245
14;197;2021;152
18;197;2021;31
28;197;2021;2286
15;197;2021;99
24;197;2021;153
10;197;2021;2546
38;197;2021;692
40;197;2021;540
39;197;2021;0
1;198;2021;41942
2;198;2021;42303
3;198;2021;11322
4;198;2021;17484
6;198;2021;17685
5;198;2021;3851
8;198;2021;4908
9;198;2021;1208
12;198;2021;673
13;198;2021;331
14;198;2021;124
18;198;2021;26
28;198;2021;1613
15;198;2021;107
24;198;2021;116
10;198;2021;2021
38;198;2021;609
40;198;2021;557
1;199;2021;37958
2;199;2021;42817
3;199;2021;10426
4;199;2021;16371
6;199;2021;21007
5;199;2021;4804
8;199;2021;4928
9;199;2021;1401
12;199;2021;725
13;199;2021;319
14;199;2021;156
18;199;2021;26
28;199;2021;1497
15;199;2021;118
24;199;2021;137
10;199;2021;1818
38;199;2021;598
40;199;2021;642
1;200;2021;38664
2;200;2021;38015
3;200;2021;11061
4;200;2021;16664
6;200;2021;12230
5;200;2021;3725
8;200;2021;5820
9;200;2021;1099
12;200;2021;506
13;200;2021;374
14;200;2021;123
18;200;2021;19
28;200;2021;1770
15;200;2021;89
24;200;2021;95
10;200;2021;1845
38;200;2021;237
40;200;2021;751
1;201;2021;33433
2;201;2021;44259
3;201;2021;13510
4;201;2021;15704
6;201;2021;12903
5;201;2021;4454
8;201;2021;4616
9;201;2021;1182
12;201;2021;497
13;201;2021;537
14;201;2021;112
18;201;2021;30
28;201;2021;1930
15;201;2021;92
24;201;2021;115
10;201;2021;2054
38;201;2021;339
40;201;2021;608
1;202;2021;37086
2;202;2021;34343
3;202;2021;8794
4;202;2021;13997
6;202;2021;11411
5;202;2021;3265
8;202;2021;8460
9;202;2021;1038
12;202;2021;364
13;202;2021;356
14;202;2021;70
18;202;2021;12
28;202;2021;1434
15;202;2021;77
24;202;2021;80
10;202;2021;1473
38;202;2021;234
40;202;2021;409
1;203;2021;34578
2;203;2021;44123
3;203;2021;9001
4;203;2021;16206
6;203;2021;22708
5;203;2021;5712
8;203;2021;5379
9;203;2021;1507
12;203;2021;538
13;203;2021;363
14;203;2021;144
18;203;2021;30
28;203;2021;1678
15;203;2021;116
24;203;2021;179
10;203;2021;2003
38;203;2021;343
40;203;2021;859
21;203;2021;0
39;203;2021;0
1;204;2021;43125
2;204;2021;49346
3;204;2021;14565
4;204;2021;19021
6;204;2021;16832
5;204;2021;4690
8;204;2021;6432
9;204;2021;1657
12;204;2021;588
13;204;2021;223
14;204;2021;139
18;204;2021;24
28;204;2021;2100
15;204;2021;104
24;204;2021;138
10;204;2021;2424
38;204;2021;539
40;204;2021;504
1;205;2021;42659
2;205;2021;53889
3;205;2021;10833
4;205;2021;23178
6;205;2021;46183
5;205;2021;9418
8;205;2021;3605
9;205;2021;1600
12;205;2021;970
13;205;2021;1029
14;205;2021;219
18;205;2021;38
28;205;2021;1979
15;205;2021;171
24;205;2021;320
10;205;2021;2025
38;205;2021;1255
40;205;2021;1741
1;206;2021;37548
2;206;2021;49656
3;206;2021;17033
4;206;2021;20095
6;206;2021;20799
5;206;2021;5068
8;206;2021;4749
9;206;2021;1214
12;206;2021;890
13;206;2021;456
14;206;2021;167
18;206;2021;35
28;206;2021;2302
15;206;2021;109
24;206;2021;186
10;206;2021;2612
38;206;2021;627
40;206;2021;926
1;207;2021;33726
2;207;2021;45895
3;207;2021;18075
4;207;2021;18421
6;207;2021;18128
5;207;2021;4651
8;207;2021;4789
9;207;2021;1308
12;207;2021;658
13;207;2021;226
14;207;2021;164
18;207;2021;68
28;207;2021;1689
15;207;2021;152
24;207;2021;160
10;207;2021;2771
38;207;2021;1275
40;207;2021;747
1;208;2021;41322
2;208;2021;47121
3;208;2021;17499
4;208;2021;21823
6;208;2021;23949
5;208;2021;4880
8;208;2021;6380
9;208;2021;1232
12;208;2021;577
13;208;2021;324
14;208;2021;182
18;208;2021;26
28;208;2021;2413
15;208;2021;152
24;208;2021;178
10;208;2021;2576
38;208;2021;512
40;208;2021;937
1;209;2021;33226
2;209;2021;54460
3;209;2021;20702
4;209;2021;17242
6;209;2021;17611
5;209;2021;6383
8;209;2021;8042
9;209;2021;1641
12;209;2021;695
13;209;2021;253
14;209;2021;142
18;209;2021;36
28;209;2021;2055
15;209;2021;121
24;209;2021;171
10;209;2021;3168
38;209;2021;432
40;209;2021;685
1;210;2021;33507
2;210;2021;38261
3;210;2021;17178
4;210;2021;14374
6;210;2021;9877
5;210;2021;4207
8;210;2021;4935
9;210;2021;1496
12;210;2021;489
13;210;2021;154
14;210;2021;114
18;210;2021;30
28;210;2021;1584
15;210;2021;107
24;210;2021;105
10;210;2021;3325
38;210;2021;221
40;210;2021;425
1;211;2021;39421
2;211;2021;47028
3;211;2021;17702
4;211;2021;21120
6;211;2021;22882
5;211;2021;5598
8;211;2021;5493
9;211;2021;1515
12;211;2021;659
13;211;2021;471
14;211;2021;194
18;211;2021;38
28;211;2021;2389
15;211;2021;182
24;211;2021;151
10;211;2021;3098
38;211;2021;665
40;211;2021;779
7;212;2021;44060
2;212;2021;18309
3;212;2021;13940
4;212;2021;13298
6;212;2021;12248
5;212;2021;2769
8;212;2021;14857
13;212;2021;1302
10;212;2021;1396
16;212;2021;881
9;212;2021;872
12;212;2021;389
14;212;2021;106
18;212;2021;19
21;212;2021;15
28;212;2021;3003
29;212;2021;55
31;212;2021;50
26;212;2021;53
24;212;2021;94
38;212;2021;334
39;212;2021;222
40;212;2021;196
7;213;2021;55992
2;213;2021;25693
3;213;2021;12228
4;213;2021;20228
6;213;2021;24620
5;213;2021;3648
8;213;2021;13865
13;213;2021;1342
10;213;2021;1900
16;213;2021;1350
9;213;2021;1279
12;213;2021;534
14;213;2021;161
18;213;2021;22
21;213;2021;21
28;213;2021;2857
29;213;2021;92
31;213;2021;59
26;213;2021;112
24;213;2021;151
38;213;2021;481
39;213;2021;271
40;213;2021;412
7;214;2021;62930
2;214;2021;29085
3;214;2021;17515
4;214;2021;21738
6;214;2021;26055
5;214;2021;4456
8;214;2021;18779
13;214;2021;1449
10;214;2021;1881
16;214;2021;1068
9;214;2021;1385
12;214;2021;554
14;214;2021;296
18;214;2021;19
21;214;2021;20
28;214;2021;3388
29;214;2021;86
31;214;2021;106
26;214;2021;88
24;214;2021;185
38;214;2021;781
39;214;2021;335
40;214;2021;543
7;215;2021;63944
2;215;2021;31141
3;215;2021;13209
4;215;2021;23046
6;215;2021;30537
5;215;2021;4192
8;215;2021;12325
13;215;2021;1359
10;215;2021;2388
16;215;2021;795
9;215;2021;1274
12;215;2021;683
14;215;2021;203
18;215;2021;16
21;215;2021;13
28;215;2021;4102
29;215;2021;90
31;215;2021;72
26;215;2021;103
24;215;2021;178
38;215;2021;631
39;215;2021;323
40;215;2021;863
7;216;2021;64577
2;216;2021;31592
3;216;2021;18694
4;216;2021;19797
6;216;2021;20833
5;216;2021;4450
8;216;2021;15580
13;216;2021;1231
10;216;2021;1652
16;216;2021;1111
9;216;2021;1295
12;216;2021;533
14;216;2021;165
18;216;2021;31
21;216;2021;30
28;216;2021;2890
29;216;2021;98
31;216;2021;77
26;216;2021;86
24;216;2021;142
38;216;2021;643
39;216;2021;294
40;216;2021;362
7;217;2021;39986
2;217;2021;33241
3;217;2021;8250
4;217;2021;25953
6;217;2021;44861
5;217;2021;7044
8;217;2021;4396
13;217;2021;1143
10;217;2021;1504
16;217;2021;409
9;217;2021;1157
12;217;2021;488
14;217;2021;184
18;217;2021;35
21;217;2021;36
28;217;2021;2216
29;217;2021;60
31;217;2021;28
26;217;2021;139
24;217;2021;218
38;217;2021;1603
39;217;2021;175
40;217;2021;1555
23;217;2021;0
7;218;2021;49286
2;218;2021;36106
3;218;2021;8978
4;218;2021;27112
6;218;2021;47647
5;218;2021;7080
8;218;2021;5052
13;218;2021;1289
10;218;2021;1762
16;218;2021;473
9;218;2021;1248
12;218;2021;654
14;218;2021;169
18;218;2021;35
21;218;2021;35
28;218;2021;2450
29;218;2021;100
31;218;2021;33
26;218;2021;121
24;218;2021;201
38;218;2021;1724
39;218;2021;239
40;218;2021;1252
23;218;2021;0
7;219;2021;40585
2;219;2021;33117
3;219;2021;7910
4;219;2021;21495
6;219;2021;45562
5;219;2021;7669
8;219;2021;4724
13;219;2021;1306
10;219;2021;1711
16;219;2021;357
9;219;2021;1299
12;219;2021;608
14;219;2021;197
18;219;2021;44
21;219;2021;45
28;219;2021;2388
29;219;2021;83
31;219;2021;32
26;219;2021;165
24;219;2021;172
38;219;2021;1000
39;219;2021;184
40;219;2021;1497
23;219;2021;0
7;220;2021;45540
2;220;2021;37513
3;220;2021;8403
4;220;2021;26401
6;220;2021;54303
5;220;2021;8219
8;220;2021;5036
13;220;2021;1353
10;220;2021;1796
16;220;2021;394
9;220;2021;1403
12;220;2021;614
14;220;2021;234
18;220;2021;34
21;220;2021;52
28;220;2021;2655
29;220;2021;83
31;220;2021;41
26;220;2021;187
24;220;2021;196
38;220;2021;1161
39;220;2021;180
40;220;2021;1571
23;220;2021;0
7;221;2021;64669
2;221;2021;34189
3;221;2021;10489
4;221;2021;28696
6;221;2021;36817
5;221;2021;4449
8;221;2021;7612
13;221;2021;1332
10;221;2021;2054
16;221;2021;719
9;221;2021;1254
12;221;2021;659
14;221;2021;127
18;221;2021;29
21;221;2021;32
28;221;2021;2805
29;221;2021;87
31;221;2021;51
26;221;2021;94
24;221;2021;196
38;221;2021;808
39;221;2021;261
40;221;2021;910
7;222;2021;59126
2;222;2021;27406
3;222;2021;16570
4;222;2021;23049
6;222;2021;25962
5;222;2021;4607
8;222;2021;18261
13;222;2021;1633
10;222;2021;1882
16;222;2021;1737
9;222;2021;1385
12;222;2021;566
14;222;2021;213
18;222;2021;17
21;222;2021;29
28;222;2021;6075
29;222;2021;129
31;222;2021;77
26;222;2021;94
24;222;2021;162
38;222;2021;488
39;222;2021;287
40;222;2021;486
23;222;2021;0
7;223;2021;46304
2;223;2021;18276
3;223;2021;10835
4;223;2021;17048
6;223;2021;18138
5;223;2021;2908
8;223;2021;12531
13;223;2021;1076
10;223;2021;1265
16;223;2021;1197
9;223;2021;918
12;223;2021;398
14;223;2021;128
18;223;2021;26
21;223;2021;14
28;223;2021;2996
29;223;2021;49
31;223;2021;41
26;223;2021;78
24;223;2021;100
38;223;2021;323
39;223;2021;176
40;223;2021;308
7;224;2021;57906
2;224;2021;28584
3;224;2021;11066
4;224;2021;23893
6;224;2021;32663
5;224;2021;4446
8;224;2021;9026
13;224;2021;1293
10;224;2021;1775
16;224;2021;847
9;224;2021;1299
12;224;2021;600
14;224;2021;265
18;224;2021;12
21;224;2021;24
28;224;2021;4505
29;224;2021;118
31;224;2021;36
26;224;2021;88
24;224;2021;128
38;224;2021;442
39;224;2021;238
40;224;2021;688
7;225;2021;51421
2;225;2021;25190
3;225;2021;14027
4;225;2021;15747
6;225;2021;19985
5;225;2021;3943
8;225;2021;21369
13;225;2021;1417
10;225;2021;1619
16;225;2021;1448
9;225;2021;1121
12;225;2021;413
14;225;2021;153
18;225;2021;18
21;225;2021;21
28;225;2021;3699
29;225;2021;135
31;225;2021;64
26;225;2021;85
24;225;2021;112
38;225;2021;243
39;225;2021;258
40;225;2021;265
7;226;2021;48178
2;226;2021;19927
3;226;2021;10873
4;226;2021;14311
6;226;2021;18397
5;226;2021;3124
8;226;2021;11462
13;226;2021;1737
10;226;2021;1316
16;226;2021;1229
9;226;2021;905
12;226;2021;375
14;226;2021;120
18;226;2021;15
21;226;2021;48
28;226;2021;3717
29;226;2021;85
31;226;2021;61
26;226;2021;76
24;226;2021;83
38;226;2021;296
39;226;2021;256
40;226;2021;339
7;227;2021;42154
2;227;2021;19873
3;227;2021;17911
4;227;2021;10778
6;227;2021;8516
5;227;2021;2301
8;227;2021;18206
13;227;2021;750
10;227;2021;1059
16;227;2021;1516
9;227;2021;646
12;227;2021;333
14;227;2021;156
18;227;2021;12
21;227;2021;7
28;227;2021;1599
29;227;2021;48
31;227;2021;67
26;227;2021;29
24;227;2021;63
38;227;2021;175
39;227;2021;150
40;227;2021;100
7;228;2021;64383
2;228;2021;30931
3;228;2021;19973
4;228;2021;20204
6;228;2021;20087
5;228;2021;4186
8;228;2021;23747
13;228;2021;1425
10;228;2021;2257
16;228;2021;1237
9;228;2021;1060
12;228;2021;559
14;228;2021;168
18;228;2021;17
21;228;2021;24
28;228;2021;2737
