partei_id;wahlkreis_id;jahr;anzahl
245;50;2017;0
13;50;2017;0
9;50;2017;0
14;50;2017;0
67;50;2017;2324
1;51;2017;47416
2;51;2017;51646
6;51;2017;6096
5;51;2017;8128
4;51;2017;7791
3;51;2017;13857
12;51;2017;0
11;51;2017;0
10;51;2017;0
8;51;2017;0
18;51;2017;152
244;51;2017;0
15;51;2017;0
21;51;2017;0
245;51;2017;0
13;51;2017;0
9;51;2017;0
14;51;2017;0
72;51;2017;746
1;52;2017;59391
2;52;2017;51953
6;52;2017;8128
5;52;2017;8525
4;52;2017;7438
3;52;2017;13937
12;52;2017;0
11;52;2017;0
10;52;2017;0
8;52;2017;0
18;52;2017;0
244;52;2017;0
15;52;2017;0
21;52;2017;0
245;52;2017;0
13;52;2017;0
9;52;2017;0
14;52;2017;0
1;53;2017;56250
2;53;2017;59032
6;53;2017;19131
5;53;2017;9905
4;53;2017;7734
3;53;2017;11870
12;53;2017;1400
11;53;2017;0
10;53;2017;0
8;53;2017;1458
18;53;2017;169
244;53;2017;0
15;53;2017;0
21;53;2017;0
245;53;2017;0
13;53;2017;0
9;53;2017;2159
14;53;2017;0
2;54;2017;55656
1;54;2017;44912
6;54;2017;22117
5;54;2017;22666
3;54;2017;14290
4;54;2017;20702
12;54;2017;0
11;54;2017;0
9;54;2017;4744
8;54;2017;0
18;54;2017;350
244;54;2017;0
21;54;2017;0
245;54;2017;0
20;54;2017;0
14;54;2017;0
10;54;2017;0
2;55;2017;49463
1;55;2017;36363
6;55;2017;11269
5;55;2017;16739
3;55;2017;16645
4;55;2017;9755
12;55;2017;0
11;55;2017;487
9;55;2017;3009
8;55;2017;939
18;55;2017;150
244;55;2017;0
21;55;2017;0
245;55;2017;0
20;55;2017;787
14;55;2017;0
10;55;2017;0
1;56;2017;36481
2;56;2017;28061
5;56;2017;20849
3;56;2017;21296
6;56;2017;3547
11;56;2017;0
4;56;2017;4226
8;56;2017;1461
18;56;2017;374
244;56;2017;0
21;56;2017;0
245;56;2017;0
13;56;2017;0
9;56;2017;1502
10;56;2017;0
259;56;2017;618
12;56;2017;0
1;57;2017;39102
2;57;2017;24843
5;57;2017;23589
3;57;2017;25804
6;57;2017;4714
11;57;2017;0
4;57;2017;4859
8;57;2017;2361
18;57;2017;0
244;57;2017;0
21;57;2017;441
245;57;2017;0
13;57;2017;0
9;57;2017;2163
10;57;2017;0
12;57;2017;0
1;58;2017;54455
2;58;2017;41423
5;58;2017;26839
3;58;2017;32762
6;58;2017;9685
11;58;2017;0
4;58;2017;9514
8;58;2017;2684
18;58;2017;0
244;58;2017;0
21;58;2017;403
245;58;2017;0
13;58;2017;0
9;58;2017;3351
10;58;2017;0
12;58;2017;1174
1;59;2017;47594
2;59;2017;26526
5;59;2017;37721
3;59;2017;33915
6;59;2017;8972
11;59;2017;0
4;59;2017;7111
8;59;2017;4617
18;59;2017;0
244;59;2017;0
21;59;2017;1149
245;59;2017;0
13;59;2017;0
9;59;2017;0
10;59;2017;0
12;59;2017;0
1;60;2017;39991
2;60;2017;31548
5;60;2017;19038
3;60;2017;21312
6;60;2017;4293
